sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,wasmer_valid_orig,wasmer_valid_obf,semantic_equivalence_bool,wasmer_error_orig,wasmer_error_obf
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut1,70972,70914,2,2,6,6,35,yes,yes,26,ok,111,ok,yes,yes,99.97,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut2,70972,4638186,2,2,6,0,86,yes,yes,26,ok,183,ok,yes,yes,ERROR,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut3,70972,70854,2,2,6,0,36,yes,yes,26,ok,117,ok,yes,yes,ERROR,0.00,45,0,11,0,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut1,70972,9249163,2,2,6,309,267,yes,yes,26,ok,245,ok,yes,yes,5.54,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut2,70972,70946,2,2,6,6,42,yes,yes,26,ok,119,ok,yes,yes,99.99,0.00,45,44,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut3,70972,71821,2,2,6,0,37,yes,yes,26,ok,112,ok,yes,yes,ERROR,0.00,45,0,11,0,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut1,70972,70969,2,2,6,6,35,yes,yes,26,ok,123,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut2,70972,67230,2,2,6,6,38,yes,yes,26,ok,118,ok,yes,yes,59.95,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_add_function_remove_dead_code_edit_custom_sections_if_swap_loop_unroll,mut3,70972,70970,2,2,6,6,43,yes,yes,26,ok,111,ok,yes,yes,99.98,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole,mut1,94270,94288,2,2,6,6,39,yes,yes,116,ok,118,ok,yes,yes,99.55,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole,mut2,94270,90598,2,2,6,6,40,yes,yes,116,ok,118,ok,yes,yes,97.63,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole,mut3,94270,94270,2,2,6,6,37,yes,yes,116,ok,26,ok,yes,yes,100.00,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_type,mut1,94270,93913,2,2,6,6,35,yes,yes,116,ok,128,ok,yes,yes,99.78,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_type,mut2,94270,94262,2,2,6,6,37,yes,yes,116,ok,116,ok,yes,yes,99.99,0.00,57,58,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_type,mut3,94270,89184,2,2,6,6,34,yes,yes,116,ok,135,ok,yes,yes,99.30,0.00,57,58,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_type,mut1,94270,2757807,2,2,6,165,116,yes,yes,116,ok,162,ok,yes,yes,21.88,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_type,mut2,94270,94298,2,2,6,6,33,yes,yes,116,ok,120,ok,yes,yes,99.99,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_type,mut3,94270,89175,2,2,6,6,43,yes,yes,116,ok,119,ok,yes,yes,99.30,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_function,mut1,94270,94339,2,2,6,6,36,yes,yes,116,ok,118,ok,yes,yes,99.97,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_function,mut2,94270,94257,2,2,6,6,39,yes,yes,116,ok,122,ok,yes,yes,100.00,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_function,mut3,94270,9187044,2,2,6,186,130,yes,yes,116,ok,244,ok,yes,yes,7.58,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_function,mut1,94270,9436849,2,2,6,768,171,yes,yes,116,ok,244,ok,yes,yes,7.40,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_function,mut2,94270,94270,2,2,6,6,33,yes,yes,116,ok,25,ok,yes,yes,100.00,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_function,mut3,94270,94269,2,2,6,6,35,yes,yes,116,ok,122,ok,yes,yes,100.00,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_type_add_function,mut1,94270,99718,2,2,6,6,45,yes,yes,116,ok,224,ok,yes,yes,94.89,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_type_add_function,mut2,94270,91571,2,1,6,6,34,yes,yes,116,ok,117,ok,yes,yes,98.43,0.00,57,57,11,10,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,add_type_add_function,mut3,94270,93391,2,2,6,7,32,yes,yes,116,ok,120,ok,yes,yes,99.86,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_type_add_function,mut1,94270,99721,2,2,6,6,34,yes,yes,116,ok,226,ok,yes,yes,94.89,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_type_add_function,mut2,94270,94279,2,2,6,6,34,yes,yes,116,ok,120,ok,yes,yes,99.99,0.00,57,56,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_add_type_add_function,mut3,94270,94296,2,2,6,6,34,yes,yes,116,ok,116,ok,yes,yes,100.00,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,remove_dead_code,mut1,94270,89361,2,1,6,6,41,yes,yes,116,ok,120,ok,yes,yes,98.21,0.00,57,57,11,10,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,remove_dead_code,mut2,94270,94260,2,2,6,6,30,yes,yes,116,ok,119,ok,yes,yes,100.00,0.00,57,56,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,remove_dead_code,mut3,94270,94290,2,2,6,6,29,yes,yes,116,ok,117,ok,yes,yes,99.99,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_remove_dead_code,mut1,94270,93871,2,2,6,8,39,yes,yes,116,ok,116,ok,yes,yes,99.81,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_remove_dead_code,mut2,94270,94270,2,2,6,6,34,yes,yes,116,ok,128,ok,yes,yes,100.00,0.00,57,56,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker_profiled.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker_profiled.wasm,peephole_remove_dead_code,mut3,94270,94282,2,2,6,6,30,yes,yes,116,ok,124,ok,yes,yes,99.99,0.00,57,57,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
