sample,relpath,obfuscation_transformation,pipeline_depth,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
1b-1-1-2-1-gt127-0-0-0.wasm,flatten/1b-1-1-2-1-gt127-0-0-0.wasm,function_insertion,1,pipe2,28058,73284,13,13,4,4,4040.19,yes,yes,11.21,ok,232.87,err,yes,yes,53.47,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-2-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,element_insertion,1,pipe5,28336,26506,13,13,4,4,3797.73,yes,yes,12.26,ok,163.16,err,yes,yes,98.87,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,data_encryption,1,pipe8,28336,26120,13,13,4,6,3699.29,yes,yes,12.26,ok,76.73,err,yes,yes,97.9,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,global_insertion,1,pipe4,28336,26612,13,13,4,4,3882.1,yes,yes,12.26,ok,191.12,err,yes,yes,98.76,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
fib.wasm,flatten/fib.wasm,function_insertion,1,pipe2,28501,75650,13,13,4,4,3990.44,yes,yes,10.62,ok,295.2,err,yes,yes,45.98,100.0,no,no,no,2,yes,string:1.1-1.182: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/fib.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,export_insertion,1,pipe6,28336,28915,13,13,4,4,4138.25,yes,yes,12.26,ok,199.96,err,yes,yes,98.82,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
sumrec.wasm,flatten/sumrec.wasm,shift_transformation,1,pipe14,28232,25598,13,13,4,4,3984.25,yes,yes,11.4,ok,77.13,err,yes,yes,98.32,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/sumrec.wasm: No such file or directory,file_not_found
sumrec.wasm,flatten/sumrec.wasm,eqz_transformation,1,pipe15,28232,25805,13,13,4,4,3153.34,yes,yes,11.4,ok,96.59,err,yes,yes,98.9,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/sumrec.wasm: No such file or directory,file_not_found
1b-4-2-1-0-dc-1-1-0.wasm,flatten/1b-4-2-1-0-dc-1-1-0.wasm,constant_value_transformation,1,pipe19,28024,32766,13,13,4,4,3957.03,yes,yes,12.57,ok,80.79,err,yes,yes,85.51,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-4-2-1-0-dc-1-1-0.wasm: No such file or directory,file_not_found
sumrec.wasm,flatten/sumrec.wasm,mba_transformation,1,pipe17,28232,27342,13,13,4,4,3771.29,yes,yes,11.4,ok,200.57,err,yes,yes,95.22,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/sumrec.wasm: No such file or directory,file_not_found
16b-1-1-1-0-dc-1-1-0.wasm,flatten/16b-1-1-1-0-dc-1-1-0.wasm,nop_insertion,1,pipe9,28178,35196,13,13,4,4,6682.9,yes,yes,10.84,ok,55.85,err,yes,yes,75.4,100.0,no,no,no,2,yes,string:1.1-1.199: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/16b-1-1-1-0-dc-1-1-0.wasm: No such file or directory,file_not_found
sumrec.wasm,flatten/sumrec.wasm,add_sub_transformation,1,pipe13,28232,25540,13,13,4,4,3480.62,yes,yes,11.4,ok,77.56,err,yes,yes,99.33,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/sumrec.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,direct_to_indirect,1,pipe12,28336,26199,13,170,4,4,3352.5,yes,yes,12.26,ok,62.51,err,yes,yes,98.37,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,constant_value_splitting,1,pipe18,28336,25666,13,13,4,4,4219.69,yes,yes,12.26,ok,95.77,err,yes,yes,99.49,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,data_insertion,1,pipe7,27984,173586,13,13,4,4,4346.93,yes,yes,10.97,ok,157.11,err,yes,yes,75.9,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-2-0.wasm,flatten/16b-1-1-0-0-dc-2-2-0.wasm,offset_expansion,1,pipe16,28205,28972,13,13,4,4,3691.85,yes,yes,12.01,ok,76.87,err,yes,yes,89.92,100.0,no,no,no,2,yes,string:1.1-1.199: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/16b-1-1-0-0-dc-2-2-0.wasm: No such file or directory,file_not_found
1b-1-2-1-1-eq127-1-0-1.wasm,flatten/1b-1-2-1-1-eq127-1-0-1.wasm,nop_insertion,1,pipe9,28095,35073,13,13,4,4,4712.42,yes,yes,11.98,ok,90.26,err,yes,yes,75.39,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-2-1-1-eq127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,function_body_cloning,1,pipe3,27984,25335,13,13,4,4,3722.92,yes,yes,10.97,ok,77.27,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,function_sig_insertion,1,pipe0,27984,26544,13,13,4,4,3144.84,yes,yes,10.97,ok,202.26,err,yes,yes,98.42,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,element_insertion,1,pipe5,27984,26175,13,13,4,4,4064.01,yes,yes,10.97,ok,185.46,err,yes,yes,98.87,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,shift_transformation,1,pipe14,28336,25725,13,13,4,4,4019.28,yes,yes,12.26,ok,82.0,err,yes,yes,98.33,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,data_encryption,1,pipe8,27984,25789,13,13,4,4,3315.71,yes,yes,10.97,ok,86.25,err,yes,yes,97.88,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,import_insertion,1,pipe1,27984,27988,13,13,4,4,3510.54,yes,yes,10.97,ok,209.42,err,yes,yes,98.69,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,global_insertion,1,pipe4,27984,26253,13,13,4,4,3630.47,yes,yes,10.97,ok,189.31,err,yes,yes,98.78,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,export_insertion,1,pipe6,27984,28875,13,13,4,4,4029.22,yes,yes,10.97,ok,192.64,err,yes,yes,98.78,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,direct_to_indirect,1,pipe12,27984,25861,13,168,4,4,3262.75,yes,yes,10.97,ok,80.76,err,yes,yes,98.38,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,add_sub_transformation,1,pipe13,28336,25667,13,13,4,4,3454.59,yes,yes,12.26,ok,79.83,err,yes,yes,99.33,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,mba_transformation,1,pipe17,28336,27514,13,13,4,4,3700.18,yes,yes,12.26,ok,179.56,err,yes,yes,95.17,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
pjwhash.wasm,flatten/pjwhash.wasm,eqz_transformation,1,pipe15,28336,25934,13,13,4,4,3572.3,yes,yes,12.26,ok,86.22,err,yes,yes,98.91,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/pjwhash.wasm: No such file or directory,file_not_found
binarysearch.wasm,flatten/binarysearch.wasm,function_insertion,1,pipe2,28652,75247,13,13,4,4,5283.83,yes,yes,10.63,ok,271.07,err,yes,yes,53.68,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/binarysearch.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,data_insertion,1,pipe7,28700,146073,13,13,4,4,3716.23,yes,yes,10.52,ok,203.42,err,yes,yes,79.83,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
fib.wasm,flatten/fib.wasm,constant_value_transformation,1,pipe19,28501,33165,13,13,4,4,3449.51,yes,yes,10.62,ok,70.21,err,yes,yes,85.55,100.0,no,no,no,2,yes,string:1.1-1.182: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/fib.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,constant_value_splitting,1,pipe18,27984,25335,13,13,4,4,3158.9,yes,yes,10.97,ok,74.25,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,function_body_cloning,1,pipe3,28700,26044,13,13,4,4,2989.01,yes,yes,10.52,ok,70.35,err,yes,yes,99.49,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,function_sig_insertion,1,pipe0,28700,27245,13,13,4,4,4053.85,yes,yes,10.52,ok,189.75,err,yes,yes,98.5,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,shift_transformation,1,pipe14,27984,25394,13,13,4,4,3870.01,yes,yes,10.97,ok,85.63,err,yes,yes,98.32,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
sumrec.wasm,flatten/sumrec.wasm,offset_expansion,1,pipe16,28232,28949,13,13,4,4,4297.96,yes,yes,11.4,ok,60.78,err,yes,yes,89.91,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/sumrec.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-2-0.wasm,flatten/16b-1-1-0-0-dc-2-2-0.wasm,function_insertion,1,pipe2,28205,64721,13,13,4,4,4071.83,yes,yes,12.01,ok,255.88,err,yes,yes,59.82,100.0,no,no,no,2,yes,string:1.1-1.199: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/16b-1-1-0-0-dc-2-2-0.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,import_insertion,1,pipe1,28700,28697,13,13,4,4,3436.07,yes,yes,10.52,ok,203.65,err,yes,yes,98.69,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,mba_transformation,1,pipe17,27984,27166,13,13,4,4,3791.22,yes,yes,10.97,ok,208.63,err,yes,yes,95.14,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,global_insertion,1,pipe4,28700,26962,13,13,4,4,3854.64,yes,yes,10.52,ok,168.38,err,yes,yes,98.78,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,eqz_transformation,1,pipe15,27984,25599,13,13,4,4,3405.14,yes,yes,10.97,ok,76.02,err,yes,yes,98.91,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,element_insertion,1,pipe5,28700,26884,13,13,4,4,3526.78,yes,yes,10.52,ok,116.61,err,yes,yes,98.88,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,data_encryption,1,pipe8,28700,26499,13,13,4,8,4417.91,yes,yes,10.52,ok,79.96,err,yes,yes,97.88,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,export_insertion,1,pipe6,28700,29173,13,13,4,4,4849.77,yes,yes,10.52,ok,167.23,err,yes,yes,98.84,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
binarysearch.wasm,flatten/binarysearch.wasm,constant_value_transformation,1,pipe19,28652,33487,13,13,4,4,3565.21,yes,yes,10.63,ok,75.2,err,yes,yes,85.62,100.0,no,no,no,2,yes,string:1.1-1.191: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/binarysearch.wasm: No such file or directory,file_not_found
1b-1-1-0-0-dc-1-0-1.wasm,flatten/1b-1-1-0-0-dc-1-0-1.wasm,add_sub_transformation,1,pipe13,27984,25336,13,13,4,4,4204.25,yes,yes,10.97,ok,76.52,err,yes,yes,99.34,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-0-0-dc-1-0-1.wasm: No such file or directory,file_not_found
sumrec.wasm,flatten/sumrec.wasm,function_insertion,1,pipe2,28232,84636,13,13,4,4,3566.53,yes,yes,11.4,ok,247.73,err,yes,yes,49.71,100.0,no,no,no,2,yes,string:1.1-1.185: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/sumrec.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,constant_value_splitting,1,pipe18,28700,26044,13,13,4,4,3691.47,yes,yes,10.52,ok,64.52,err,yes,yes,99.49,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
fnvhash.wasm,flatten/fnvhash.wasm,data_insertion,1,pipe7,28219,155600,13,13,4,4,4068.81,yes,yes,11.02,ok,179.52,err,yes,yes,78.24,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/fnvhash.wasm: No such file or directory,file_not_found
minmaxarray.wasm,flatten/minmaxarray.wasm,direct_to_indirect,1,pipe12,28700,26573,13,169,4,4,4153.25,yes,yes,10.52,ok,124.71,err,yes,yes,98.39,100.0,no,no,no,2,yes,string:1.1-1.190: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/minmaxarray.wasm: No such file or directory,file_not_found
1b-1-1-2-2-gt127_gt63_dep-0-0-0.wasm,flatten/1b-1-1-2-2-gt127_gt63_dep-0-0-0.wasm,nop_insertion,1,pipe9,28064,35017,13,13,4,4,4474.73,yes,yes,12.02,ok,131.95,err,yes,yes,75.39,100.0,no,no,no,2,yes,string:1.1-1.210: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/1b-1-1-2-2-gt127_gt63_dep-0-0-0.wasm: No such file or directory,file_not_found
fnvhash.wasm,flatten/fnvhash.wasm,function_body_cloning,1,pipe3,28219,25549,13,13,4,4,3173.63,yes,yes,11.02,ok,82.82,err,yes,yes,99.49,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/fnvhash.wasm: No such file or directory,file_not_found
fnvhash.wasm,flatten/fnvhash.wasm,import_insertion,1,pipe1,28219,27994,13,13,4,4,4308.03,yes,yes,11.02,ok,200.07,err,yes,yes,98.72,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/fnvhash.wasm: No such file or directory,file_not_found
fnvhash.wasm,flatten/fnvhash.wasm,function_sig_insertion,1,pipe0,28219,26725,13,13,4,4,4144.79,yes,yes,11.02,ok,199.23,err,yes,yes,98.46,100.0,no,no,no,2,yes,string:1.1-1.186: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/flatten/fnvhash.wasm: No such file or directory,file_not_found
